id,category/id,category/name/en,category/name/ar,category/name/ca,category/name/de,category/name/es,category/name/es-MX,category/name/es-PY,category/name/eu,category/name/fi-pl,category/name/fi,category/name/fr,category/name/gl,category/name/hu,category/name/id,category/name/it,category/name/nl,category/name/no,category/name/pl,category/name/pt,category/name/pt-BR,category/name/ru,category/name/sv,category/name/tr,category/name/uk,scope/id,scope/name/en,scope/name/ar,scope/name/ca,scope/name/de,scope/name/es,scope/name/es-MX,scope/name/es-PY,scope/name/eu,scope/name/fi-pl,scope/name/fi,scope/name/fr,scope/name/gl,scope/name/hu,scope/name/id,scope/name/it,scope/name/nl,scope/name/no,scope/name/pl,scope/name/pt,scope/name/pt-BR,scope/name/ru,scope/name/sv,scope/name/tr,scope/name/uk,participatory_space/id,participatory_space/url,component/id,title,body,state,reference,answer/en,answer/ar,answer/ca,answer/de,answer/es,answer/es-MX,answer/es-PY,answer/eu,answer/fi-pl,answer/fi,answer/fr,answer/gl,answer/hu,answer/id,answer/it,answer/nl,answer/no,answer/pl,answer/pt,answer/pt-BR,answer/ru,answer/sv,answer/tr,answer/uk,supports,endorsements,comments,attachments,followers,published_at,url,meeting_urls,related_proposals
566,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Tanca protectora de les fonts de la plaça mediterrania,"Instal.lar algun tipus de tancament protector als espais d'aigua que hi ha al voltant de les entrades del parquing subterrani de la plaça mediterrania, evitant així caigudes de nens/es que juguen a la plaça. ",rejected,VG-PROP-2019-01-566,,,"<p>Per motius tècnics. Les fonts compleixen la normativa vigent. Amb la col·locació d'unes baranes o tancaments protectors es modificaria el disseny de la plaça i no és considera adient aquest canvi .</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040</p><p><br></p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 14:50:44 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/566,,
735,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Estadi municipal de futbol Alumnes Obrers accessible a tothom,"Dotar l'estadi municipal dels Alumnes Obrers de totes les mesures necessàries perquè resulti accessible a les persones amb mobilitat reduïda; especialment en aquells accessos a nivell de carrer, que permetrien accedir a qualsevol lloc del camp, fora de la tribuna.  Actualment  no són accessibles perquè no hi ha una porta sinó una reixa fixa. Les persones amb mobilitat reduïda i amb cotxets es veuen obligades a pujar a les grades de la tribuna amb l'elevador hidràulic, depenent de què no s'espatlli per baixar.
Aquesta situació implica que l'estadi municipal incompleixi la llei 13/2014, de 30 d'octubre, d'accessibilitat. ",rejected,VG-PROP-2019-02-735,,,"<p>Per motius tècnics.&nbsp;Els serveis tècnics municipals han valorat que sí que poden accedir persones amb cadira de rodes tant a les grades altes com a les del primer pis. A les baixes, poden entrar per l'entrada principal i distribuir-se per la graderia baixa o bé, pujar amb l'ascensor a dalt. Hi ha espai suficient a ambdues graderies però no hi ha senyalització que faci referència a la reserva d'espai per a minusvàlids. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 11:01:37 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/735,,
743,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Zona verda i hort escolar a l’Arjau,"El pati de l’Arjau també es fa servir els caps de setmana com a pati obert. Volem desenvolupar un projecte de zona verda per a l’escola i el barri que beneficiï tant a alumnes com a veïns, que inclogui més plantes i arbres i diferents propostes lúdiques i d’esbarjo.",accepted,VG-PROP-2019-02-743,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,2019-02-11 16:59:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/743,,
562,32.0,,,Altres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Política municipal,"Me gustaría, más que hacer alguna propuesta concreta, pedir al gobierno municipal que se dedique a hacer política municipal. Que los temas que se discuten, debaten, y aprueban o no en los plenos tengan que ver con asuntos que afecten a la vida de los ciudadanos en el ámbito de su condición de vilanovins. Otros temas corresponden a otros organismos políticos, y fundamentalmente porque deseo que mis impuestos municipales se utilicen para mejorar mi vida y la de mis conciudadanos en mi condición de vilanoví. ",rejected,VG-PROP-2019-01-562,,,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals però ho traslladem al departament corresponent.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-30 10:05:31 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/562,,
581,32.0,,,Altres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Crear un espai veïnal autogestionat,"En algun edifici públic de Vilanova, amb espais amplis, al que no s'estigui donant ús, seria interessant crear un espai veïnal que permetés als veïns i veïnes autogestionar-se i crear diversos col·lectius de caràcter molt variat. Un exemple de col·lectiu pot ser, un taller d'autoreparació de vehicles gratuït (bicis, cadires de rodes, motos, cotxes, etc). La idea és que el coneixement es vagi transmetent des dels que saben als que no saben, i que la gent pugui aprendre a reparar el seu propi vehicle. L'ajuntament pot fer petites aportacions en forma de material, eines, etc., però també es pot nodrir a base de donacions.
Models similars ja existeixen a ciutats com Barcelona, per exemple a Can Batlló.",rejected,VG-PROP-2019-02-581,,,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals però ho traslladem al departament corresponent. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,2019-02-01 07:43:28 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/581,,
760,31.0,,,Parcs infantils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Zona de jocs infantils a la plaça Adarró,"Sol·licitem: l'adequació de la plaça adarró amb l'eliminació de les barres per realitzar esport existents i els petits murs que no es troben en bones condicions, així com la  construcció d'una zona de jocs infantils. Es tracta d'una zona amb una gran afluència d'infants tant en l'època escolar, caps de setmana, època estival i sense cap zona de jocs propera.",rejected,VG-PROP-2019-02-760,,,"<p>La proposta no es podria executar per motius tècnics.  </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040</p><p><br></p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-20 10:00:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/760,,
759,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Bon cinema infantil al Teatre Principal,"La canalla de Vilanova mereix poder veure pel.lícules de qualitat i no comercials sense sortir de la ciutat!

Per això proposem iniciar i instaurar una programació estable mensual de cinema de qualitat dirigit al públic infantil i familiar en sessions matinals dels diumenges al Teatre Principal. 

Acostem el bon cinema als nostres infants!",rejected,VG-PROP-2019-02-759,,,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-11 21:43:36 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/759,,
704,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,"Baixar totes les voreres de la Ronda ibèrica, tram Zamenhof-Escola ítaca, i de la Avinguda de La Collada","Facilitar la salida y bajada de las aceras hacía la Escuela Ítaca, para mejorar el acceso de los viandantes, de los carritos de niños y de las bicicletas (éstas últimas se ven obligadas a utilizar la carretera).",accepted,VG-PROP-2019-02-704,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-10 15:27:49 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/704,,
651,32.0,,,Altres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Biblioteca Mòbil Elèctrica,"L'interès per la lectura, moltes vegades té com a obstacle la proximitat. La nostra proposta és un crear una ruta diària a través del poble, amb un carret artesanal guiat amb energia elèctrica (bicicleta), el qual portarà llibres de totes les temàtiques, amb la finalitat que veïns i veïnes de Vilanova puguin accedir-hi des del seu propi barri, mitjançant l'intercanvi, sense ànim de lucre. Molt semblant a la foto.",rejected,VG-PROP-2019-02-651,,,<p>La proposta ha estat retirada per la usuària</p>,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2019-02-07 10:30:25 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/651,,
521,32.0,,,Altres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Invertim a l'escola pública,"Es sabut que l'escola pública pateix d'inversió insuficient pels seus projectes, adequació dels espais pels infants i joves de la ciutat...
Per aquest motiu, proposem una inversió ciutadana a l'escola pública amb una dotació de 20.000e als cemtres educatius públics de la ciutat per tal que centre, alumnat i famílies, mitjançant un procés participatiu, decideixin com millorar les instal•lacions i espais del centre!",rejected,VG-PROP-2019-01-521,,,"<p>Aquesta proposta ha estat rebutjada perquè:</p><p>És una proposta poc concreta. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-01-25 08:43:24 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/521,,
549,32.0,,,Altres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Invertir en educació social és invertir en millora ciutadana,"Cada dia veiem més nens i nenes amb alguna discapacitat i/o algun tret que els diferencíen de la resta.
Des de casa i a les escoles no es donen les explicacions necessàries bé per desconeixement o bé per falta d'atenció en aquest camp.
Sóc pare d'un nen amb una enfermetat rara i em toca en primera persona, però sé de moltes famílies amb casos de TEA, falta d'atenció, etc... que no saben com explicar això de ""aquest/a nen/a no és raro/a o diferent, simplement té altres necessitats per arribar al mateix punt"".
Per això la meva proposta és fer un grup de comunicació participatiu que facin sessions a escoles on a través de gràfics i d'una manera didàctica i fins i tot amb humor, per a normalitzar el tracte i la sociabilitat cap a aquest colectiu.
Jo com a persona implicada vull formar aquest grup però em falta la participació del propi ajuntament per poder dur-lo a terme.
La inversió és mínima pels enormes beneficis que aconseguim per a tothom :)",rejected,VG-PROP-2019-01-549,,,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2019-01-29 12:34:07 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/549,,
526,32.0,,,Altres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Educació emocional a les escoles públiques,"És l'assignatura pendent dels currículums de les nostres escoles, és la base per que els nostres fills  esdevinguin persones sanes, capaces i compromeses, ja que no és contemplat en els currículums  es pot introduïr en el horari lectiu amb l'ajuda de professionals externs en el format de unes quantes sesions per a cada classe de primària de totes les escoles públiques, això tindria un cost d'uns 1700€ per escola. És un inversió molt petita i en canvi donaríen uns fruits  tan necessaris!",rejected,VG-PROP-2019-01-526,,,"<p>No és una inversió relacionada amb l'espai públic i/o la millora dels equipaments municipals</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,2019-01-25 12:09:03 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/526,,
532,25.0,,,Ambiental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Retirada d'uralites,"Retirada a tota la ciutat i urbanitzacions de Vilanova, de totes les taulades i tuberies d'uralita, que existeixen i ens contaminen constant i diàriament, en especial la urbanització La Collada, ja que aquesta està repleta de taulades d'aquest material.",rejected,VG-PROP-2019-01-532,,,"<p>Supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-01-26 13:11:15 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/532,,
537,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Zona verda per els residents dels voltants de Sant Antoni Abad,"Introduir per barris la zona verda de resident,  començant pels voltants de l’Hospital de Sant Antoni Abad. A aquesta zona l’aparcament es molt difícil, ja que les persones que visiten la ciutat o que venen a l’hospital opten per aparcar per aquí. És una seriosa dificultat per el veinat i l’única “compensació”que tenim és anar a aparcar lluny del nostre habitatge, a l’altra banda de la ronda ibèrica. ",rejected,VG-PROP-2019-01-537,,,"<p>Supera els 30000 euros. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-27 16:13:45 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/537,,
766,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Manteniment i neteja dels afores de la ciutat,"Seria molt interessant, dedicar una mica d’esforç al manteniment i neteja dels afores d ela ciutat doncs així que ens allunyem del centre les voreres i també on hi ha matolls estan inundats d’escombraries i porqueria de tota mena. ",rejected,VG-PROP-2019-02-766,,,"<p>És una proposta poc concreta i supera els 30.000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-12 10:10:33 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/766,,
765,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Facilitar per aparcar en la recollida i descàrrega,"En la Rambla Exposició del n1 al 3, abansa, els veïns teníem la possibilitat de recollir a les nostres persones majors que no poden caminar, entrant per al costat del carrer Puigcerdà i sortint pel carrer de la Unió. Ara això és impossible de fer i ens crea veritables problemes per recollir als nostres majors perquè no hi ha on aparcar el cotxe. 

Deixar lliure l’entrada i sortida d’aquest tram de vivendes

Proposta presentada en paper al CC Geltru 11/02/2019",rejected,VG-PROP-2019-02-765,,,"<p>La proposta no es podria executar per motius tècnics.  Implicaria circular per la vorera i podria suposar un perill per als vianants. </p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040</p><p><br></p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-12 10:09:53 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/765,,
527,28.0,,,Equipaments municipals ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Megafonia Pl. de la Vila,"Donat que sempre hi ha greus problemes de megafonia a la pl. de la Vila i que és el lloc de la ciutat en la qual s'hi fan més concentracions i actes de tota mena, he pensat que estaria bé que hi hagués una instal·lació fitxa permanent d'altaveus i que, a la planta baixa estigués la connexió pels micros, reproductors de música, etc. disponible i oberta a les persones organitzadores que la necessitin.
És una llàstima que en la majoria d'esdeveniments no s'entengui ni se senti res de res del que es diu, ni dels manifestos...etc. La bona fe de les persones que acudeixen als actes és admirable. 
No tinc ni idea de quant pot costar però, segurament, no serà una quantitat desorbitada. Jo no hi entenc, millor que ho pressuposti alguna persona del ram. 
Crec que seria una inversió amortitzada amb molt poc temps per la seva funcionalitat.
",rejected,VG-PROP-2019-01-527,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-01-25 13:01:30 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/527,,
606,31.0,,,Parcs infantils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Reparació i manteniment de parc infantils,"Les fustes de la majoria de jocs infantils dels parcs, degut a l'aigua, el sol i el seu ús, estàn desgastades amb escletxes i trossos trencats, amb el perill de que els nens es puguin clavar astelles o tenir altres accidents. Possar masilles per a fusta a les escletxes, polir les fustes i protegir la fusta, sería mes barat que substituir els jocs. Hi ha altres propostes similars indicant ubicacions específiques, però el problema es generalitzat a tota Vilanova.",rejected,VG-PROP-2019-02-606,,,"<h5>Aquesta proposta ha estat rebutjada perquè:</h5><p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-02-03 17:08:58 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/606,,
570,25.0,,,Ambiental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Neteja de carrers i contenidors,"Cal una millor neteja de carrers i contenidors d'escombraries.
L'aspecte de l població se'n resenteix.",rejected,VG-PROP-2019-01-570,,,"<p>Aquesta proposta ha estat rebutjada perquè:</p><p>És una proposta poc concreta i supera els 30.000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2019-01-30 16:27:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/570,,
574,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Mejora de alumbramiento y señales de reducción de velocidad por paso de peatones,"Creo que se podria mirar de cambiar los focos de la ultima rotonda direccion cubelles. Dr.Zamenhof y carretera nacional. Solo va uno solo y aunque los coches tienen luces , a veces , no ven bien si hay personas pasando por el paso de peatones. Tbn se podria cortar o cambiar los arboles de la misma rotonda para mejorar  la visibilidad. Instalar pequeñas luces con carteles para que los coches reduzcan la velocidad o lo que sea de mejor conveniencia. Da un poco de pánico cruzar por el paso de peatones , sabiendo tbn que hay varios niños que van a cole como al Llebetx. ",rejected,VG-PROP-2019-01-574,,,"<p>Aquesta proposta ha estat rebutjada perquè:</p><p>Supera els 30.000 euros però es trasllada al departament corresponent</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,2019-01-30 22:49:38 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/574,,
587,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Portar els gossos lligats,"A causa de l'incivisme d'alguns veïns de la zona del Prat de Vilanova s'ha convertit en un perill sortir al carrer en segons quines hores, ja que porten les seves mascotes sense lligar i algunes potencialment perilloses.
Caldria, amb cost zero, que l'Ajuntament obligués els amos a portar-los lligats i si cal amb morrió.",rejected,VG-PROP-2019-02-587,,,"<p>És una actuació que s'està portant a terme i/o està prevista al pressupost municipal.</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-20 10:00:00 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/587,,
599,24.0,,,Accessibilitat i mobilitat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Servei  de mobilitat públic ,"Millorar el servei MON-BUS de la línea Vilanova- Bellvitge/ Bellvitge-Vilanova. Proposo fer un canvi en el seu itinerari. 
Baixar per Rbla. Sant Jordi –Passar per la rotonda direcció C/ de Ventosa i Roig,girar c/ Josep Maria Bultó. Girar a la dreta pel c/ Solicrup , rotonda  i  continuar direcció Roquetes. 
I a la tornada passar pel c/ de la Industria ,i a la inversa per Rbla Sant Jordi.
A tot això només hauríem anul•la’t un trajecte ( jo diria sense sentit) per la zona comercial/industrial de Rda. Ibérica i Rda. Europa.  
I desitjo i espero que l’ajuntament no em rebutgi aquesta proposta al•ludint problemes de competència entre companyies de transport. 
",rejected,VG-PROP-2019-02-599,,,"<p>Aquesta proposta ha estat rebutjada perquè:</p><p>No és de competència municipal</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-02 19:50:59 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/599,,
611,26.0,,,Carrers i espai públic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,http://participa.vilanova.cat/processes/pressupostosparticipatius2019?participatory_process_slug=pressupostosparticipatius2019,32,Centre comercial estil Culinary incluint tendes de roba a la zona de la platja,"Estaría molt be crear un centre comercial estil Colinary a la zona de la platja de Vilanova incluint un jardí botànic, tendes de roba i tendes de alimentació natural i ecológic, sabem que amb 30 mil euros no es pot fer gran cosa pero sería molt agradable pels turistes que visiten la nostra ciutat. ",rejected,VG-PROP-2019-02-611,,,"<p>Aquesta proposta ha estat rebutjada perquè:</p><p>Supera els 30.000 euros</p><p>Per a més informació sobre la valoració de les propostes us podeu posar en contacte amb el Departament de Participació a&nbsp;<a href=""mailto:participacio@vilanova.cat"" target=""_blank"">participacio@vilanova.cat</a>&nbsp;o al 938140000 ext 2040. Gràcies per participar.</p>",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2019-02-04 13:17:25 UTC,http://participa.vilanova.cat/processes/pressupostosparticipatius2019/f/32/proposals/611,,
